StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q5,Q19,Q20,Q21,Q1,Q2,Q4,Q5,Q50,Q41,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q37_1,Q37_2,Q37_3,Q37_4,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q38_1,Q38_2,Q38_3,Q38_4,Q36_1,Q36_2,Q36_3,Q36_4,Q36_5,Q39_1,Q39_2,Q39_3,Q39_4,Q13,Q15,Q17,Q14,Q16,Q7,Q8,Q9,Q10,Q11,Q12,Q39,Q24,Q26,Q25,Q40,Q38,Block,SASSY,avg belief in BoM,avg belief in anthropogenic climate change,avg belief in climate scientists,avg belief in pro-environmental behaviours,populism
12/03/2024 12:25,12/03/2024 12:43,0,49.186.56.206,100,1122,1,12/03/2024 12:43,R_4LI1U8SdpVo3PO1,,,,,-33.8652,151.1021,anonymous,EN,1,3,4,4,4,1,3,3,1,2,2,,,,,,,,,,3,5,6,5,5,3,1,1,1,,,,,,,,,,3,4,1,3,1,3,3,3,1,2,2,4,3,3,3,3,We need more research on this as there is lot of inconsistencies ,2,6,3,2.666666667,2.666666667,3,2
7/03/2024 17:49,7/03/2024 18:09,0,49.178.86.108,100,1177,1,7/03/2024 18:09,R_4d6oQtRbEXVrp8o,,,,,-34.8269,138.667,anonymous,EN,1,2,2,5,2,2,4,3,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,3,7,4,4,5,4,4,4,4,4,4,5,3,I just hope we can fix climate change in the world.,4,2,4.333333333,3,4,4.333333333,3.5
12/03/2024 19:41,12/03/2024 20:01,0,1.147.44.138,100,1200,1,12/03/2024 20:01,R_4lVpmiC0jlWxWP8,,,,,-34.9729,138.5477,anonymous,EN,1,2,3,3,1,2,1,4,2,4,4,2,5,5,3,4,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,1,2,4,3.333333333,4,4,4
7/03/2024 17:45,7/03/2024 18:05,0,220.253.253.95,100,1235,1,7/03/2024 18:05,R_4OMReZie2zmnk5e,,,,,-33.8728,151.0283,anonymous,EN,1,2,2,3,1,2,4,1,2,1,3,,,,,,,,,,,,,,,,,,,3,4,5,2,2,1,1,4,4,4,4,3,5,4,2,3,5,4,5,3,4,4,3,4,1,It is interesting how these questions and answers will help to stop the weather mis behaving.,3,2,3.333333333,4,4,3.666666667,2.5
7/03/2024 17:49,7/03/2024 18:12,0,120.156.17.224,100,1384,1,7/03/2024 18:12,R_4zrFbChJYkSZY8F,,,,,-34.2904,146.0434,anonymous,EN,1,2,2,4,2,2,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,3,3,5,5,5,5,4,5,4,4,4,4,3,,4,2,5,3,4.333333333,4,4
7/03/2024 17:29,7/03/2024 17:53,0,1.144.110.220,100,1416,1,7/03/2024 17:53,R_4TNWjfqPbCYQgLH,,,,,-33.8906,151.0463,anonymous,EN,1,4,5,4,4,1,4,4,1,2,5,,,,,,,,,,,,,,,,,,,2,4,6,6,4,3,4,4,3,5,5,1,1,6,1,1,5,1,1,1,1,1,1,1,5,It is the greatest hoax of the 20th & 21st Centuries,3,6,2.333333333,2.333333333,1,1,3
12/03/2024 19:31,12/03/2024 19:56,0,1.40.100.235,100,1515,1,12/03/2024 19:56,R_40NodCJyOK5LWZm,,,,,-34.4368,150.8518,anonymous,EN,1,2,3,3,1,2,5,1,1,1,3,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,3,1,2,3,4,4,4,3,4,3,4,2,3,3,4,1,,3,2,3.666666667,2,3,3.333333333,2.5
8/03/2024 19:47,8/03/2024 20:13,0,194.223.184.182,100,1522,1,8/03/2024 20:13,R_4OTxPTcjwimrFZX,,,,,-32.0264,115.8354,anonymous,EN,1,2,3,3,1,2,4,2,1,6,3,1,1,7,7,7,4,4,4,4,,,,,,,,,,,,,,,,,,,1,1,5,4,5,1,2,5,4,3,3,4,5,3,3,1,,1,2,2.666666667,3.333333333,3.333333333,3.666666667,2.5
11/03/2024 15:46,11/03/2024 16:12,0,180.200.195.42,100,1535,1,11/03/2024 16:12,R_4SIERO5rvWrxOjF,,,,,-38.1804,144.3429,anonymous,EN,1,2,3,5,1,2,4,4,3,3,4,3,2,7,6,6,3,3,3,3,,,,,,,,,,,,,,,,,,,2,2,4,4,4,4,4,5,3,3,4,3,3,3,5,3,Nothing I can think of,1,2,4.333333333,3.333333333,3.333333333,3.666666667,3
8/03/2024 20:27,8/03/2024 20:54,0,58.96.14.67,100,1628,1,8/03/2024 20:54,R_4W7nVubJ8Kh3jqN,,,,,-27.5968,152.971,anonymous,EN,1,2,2,2,1,2,4,1,3,1,2,5,4,3,5,2,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,5,3,5,4,4,5,5,4,5,5,4,5,4,5,,1,2,4.333333333,3,4.666666667,4.333333333,5
12/03/2024 12:05,12/03/2024 12:33,0,124.188.229.84,100,1698,1,12/03/2024 12:33,R_4dcVK7RgCOBaWAG,,,,,-31.9764,115.861,anonymous,EN,1,2,2,3,1,1,4,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,4,4,5,5,3,4,4,3,3,2,4,4,2,cLIMATE CH,4,2,4.333333333,3.333333333,3.333333333,3.333333333,3
8/03/2024 21:52,8/03/2024 22:21,0,1.124.23.140,100,1737,1,8/03/2024 22:21,R_41iNLDJFNDAAhds,,,,,-34.8586,138.5586,anonymous,EN,1,4,5,4,3,1,3,2,1,2,1,,,,,,,,,,2,2,5,5,6,5,1,1,6,,,,,,,,,,5,2,1,4,5,5,5,5,5,4,5,3,1,4,1,2,Interesting ,2,5,5,2.333333333,4,2,3.5
8/03/2024 21:13,8/03/2024 21:43,0,118.208.143.96,100,1785,1,8/03/2024 21:43,R_44wv1w44PLAjTYK,,,,,-27.4679,153.0325,anonymous,EN,1,4,3,3,4,2,3,5,3,6,4,4,4,4,4,4,5,3,5,7,,,,,,,,,,,,,,,,,,,5,4,2,5,4,3,3,2,3,3,2,2,1,1,4,3,"The way you've worded the questions were too ambiguous for me to give you an accurate answer of what i really think that is why for most parts i chose 'likely or unlikely'.  I know there is natural climate change and i believe in doing my part with helping the environment by recycling, and using more safe products.  But I don't agree that cutting emissions is going to stop climate change and i think the global warming propoganda the globalists are pushing is a scam and it's really all about controlling our way of life.",1,6,2.666666667,3.666666667,2.333333333,2,3
11/03/2024 15:52,11/03/2024 16:32,0,220.240.219.218,100,2381,1,11/03/2024 16:32,R_4fZTG01EbCht6Zc,,,,,-27.6565,152.8144,anonymous,EN,1,2,3,4,3,1,2,5,1,2,3,,,,,,,,,,4,3,3,3,6,3,3,4,5,,,,,,,,,,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,,2,3,3,3,3,3,3
8/03/2024 20:05,8/03/2024 20:49,0,1.40.189.72,100,2633,1,8/03/2024 20:49,R_47a9tyGuqNPnX7b,,,,,-33.8695,150.9518,anonymous,EN,1,2,1,1,1,2,4,4,3,1,5,,,,,,,,,,,,,,,,,,,1,1,7,7,7,7,4,4,4,3,4,3,5,3,2,3,3,3,3,3,3,3,3,3,3,Global warming ,3,1,2.666666667,4,3,3,3
11/03/2024 15:43,11/03/2024 16:27,0,114.76.229.57,100,2675,1,11/03/2024 16:27,R_4WAbLmdLhTGAxHP,,,,,-33.3244,151.4434,anonymous,EN,1,2,3,3,2,2,3,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,4,3,4,4,2,4,3,3,3,3,3,3,3,none,4,3,3.333333333,3.333333333,3,3,3.5
8/03/2024 20:05,8/03/2024 20:53,0,101.182.75.9,100,2894,1,8/03/2024 20:53,R_4s80k2Rsg58RhsZ,,,,,-37.8159,144.9669,anonymous,EN,1,2,4,3,3,2,4,1,1,6,3,,,,,,,,,,4,4,4,4,4,4,4,4,4,,,,,,,,,,4,4,1,3,2,4,4,2,2,3,3,2,3,5,3,3,,2,3,3.333333333,2.666666667,2.666666667,3.666666667,2.5
12/03/2024 12:43,12/03/2024 13:32,0,114.74.32.182,100,2941,1,12/03/2024 13:32,R_46nydvkuhCRUAem,,,,,-34.0698,150.8409,anonymous,EN,1,3,4,3,2,1,3,3,1,6,3,,,,,,,,,,,,,,,,,,,4,4,4,5,4,4,2,2,4,3,3,3,4,2,3,4,3,3,3,3,2,1,1,1,1,well presented with easy to understand questions,3,3,3.333333333,3.333333333,2.666666667,1,2
8/03/2024 19:41,8/03/2024 20:36,0,106.71.230.210,100,3294,1,8/03/2024 20:36,R_4FbrYiVR73xpz9U,,,,,-37.6914,145.1268,anonymous,EN,1,2,2,5,5,2,1,1,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,4,3,3,3,3,3,3,3,2,2,3,2,,4,4,3,3.333333333,3,2.333333333,2.5
12/03/2024 12:07,12/03/2024 13:03,0,103.231.89.170,100,3361,1,12/03/2024 13:03,R_4Aj2zEKaKKDouvn,,,,,-31.9643,115.8595,anonymous,EN,1,2,2,3,1,1,5,4,4,6,3,6,5,3,5,3,1,1,1,4,,,,,,,,,,,,,,,,,,,2,1,4,2,6,3,4,3,4,3,4,4,4,4,4,5,evidence for man induced climate warming is compelling,1,2,3.333333333,2.333333333,3.666666667,4,4.5
11/03/2024 15:42,11/03/2024 16:44,0,1.123.234.40,100,3734,1,11/03/2024 16:44,R_4H13SsX7iMtgUXR,,,,,-37.8159,144.9669,anonymous,EN,1,3,4,4,5,2,4,5,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,4,4,5,5,4,4,4,5,3,1,3,3,3,,4,5,4.666666667,3.666666667,4,2.333333333,3.5
8/03/2024 19:52,8/03/2024 21:00,0,120.159.1.52,100,4076,1,8/03/2024 21:00,R_4MM0Wn7UXTLAHuU,,,,,-32.8332,151.3511,anonymous,EN,1,2,2,2,2,1,3,3,1,1,2,,,,,,,,,,2,3,4,5,6,2,3,4,5,,,,,,,,,,2,4,4,2,2,2,2,4,2,2,2,4,2,2,2,4,i dont know,2,2,2.666666667,3.333333333,2.666666667,2,3
8/03/2024 21:44,8/03/2024 23:31,0,111.220.95.30,100,6431,1,8/03/2024 23:31,R_4KHLKgvzPT9VXjG,,,,,-27.3655,152.9371,anonymous,EN,1,2,3,3,2,1,3,1,2,2,3,4,5,4,5,4,4,4,4,4,,,,,,,,,,,,,,,,,,,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,none,1,3,3,3,3,3,3
12/03/2024 11:55,12/03/2024 14:45,0,27.33.158.140,100,10192,1,12/03/2024 14:45,R_41z7SK1CYuQgixD,,,,,-37.8159,144.9669,anonymous,EN,1,2,3,2,1,1,4,3,3,1,3,2,2,6,6,6,2,2,2,2,,,,,,,,,,,,,,,,,,,3,3,4,3,4,4,4,2,4,4,4,2,4,4,4,3,we should trust the scientists,1,2,3.333333333,3.333333333,3.333333333,4,3.5
